"","predictions"
"5128",163389.194523737
"5129",114008.080191319
"5130",265243.505336
"5131",262401.403406025
"5132",275108.298417212
"5133",131875.120068723
"5134",54935.1598528705
"5135",117552.998818052
"5136",316432.731372532
"5137",130808.163658497
"5138",225619.674097309
"5139",216889.270928654
"5140",105628.632292697
"5141",85932.5656837611
"5142",249195.633894876
"5143",193554.412129358
"5144",207329.53896277
"5145",431853.976949361
"5146",202603.283906336
"5147",25017.9105813356
"5148",166111.422879176
"5149",218241.29692053
"5150",485678.671522182
"5151",93886.2996239632
"5152",69316.424461007
"5153",204840.284396504
"5154",98760.7472338408
"5155",247327.674918645
"5156",348461.415502396
"5157",151713.661208861
"5158",73518.5183404682
"5159",208423.84550396
"5160",255811.886650562
"5161",258109.225446625
"5162",122028.813677026
"5163",125821.941558655
"5164",285060.457256295
"5165",268903.394459646
"5166",238486.779596104
"5167",131897.854250899
"5168",204408.310904174
"5169",58900.1795819742
"5170",229232.492768758
"5171",205853.686948338
"5172",258587.614396242
"5173",106188.703272076
"5174",263781.787156351
"5175",130027.859431662
"5176",237473.308749056
"5177",70016.9895511063
"5178",114983.988233772
"5179",340909.677133118
"5180",230263.853788854
"5181",203904.877908345
"5182",254148.049193633
"5183",288178.181185129
"5184",174308.339908634
"5185",259752.793131294
"5186",189000.649936624
"5187",262419.26054231
"5188",237321.024720164
"5189",107741.698167579
"5190",123250.644674104
"5191",225164.714607165
"5192",248360.542034786
"5193",73697.5527230573
"5194",158906.386475963
"5195",169639.647792904
"5196",149546.433122805
"5197",212577.367087899
"5198",273859.147166602
"5199",225319.867554364
"5200",150017.222651519
"5201",30749.0118023096
"5202",105107.296335209
"5203",274241.707296251
"5204",304981.726735969
"5205",13866.9966372338
"5206",132573.952575291
"5207",173656.918541354
"5208",159306.616498122
"5209",215697.879275524
"5210",130343.737529355
"5211",142537.780685675
"5212",250394.227524592
"5213",224502.091564807
"5214",90881.234029195
"5215",314319.854437131
"5216",219469.293336412
"5217",143996.109842059
"5218",254332.553670303
"5219",203247.087192734
"5220",149738.02136877
"5221",128456.371213116
"5222",537491.796767035
"5223",278005.02095804
"5224",259648.022483637
"5225",235985.760812762
"5226",230180.78900656
"5227",274017.903480722
"5228",199367.955265048
"5229",288539.090189601
"5230",94017.0776661332
"5231",113455.440992606
"5232",36615.4180667182
"5233",108644.40654716
"5234",249013.270452857
"5235",104989.122793304
"5236",148786.566922999
"5237",267075.427307699
"5238",183564.426672326
"5239",63435.6205128856
"5240",56165.8098946518
"5241",289453.983939128
"5242",284765.525349738
"5243",212046.637692393
"5244",140216.199044211
"5245",70645.0046392874
"5246",46686.3144569228
"5247",228560.923010415
"5248",294438.879187331
"5249",321224.269170073
"5250",104345.478590296
"5251",127982.501378671
"5252",218797.411173226
"5253",104755.59935129
"5254",153010.147525829
"5255",300038.532303649
"5256",158114.923090603
"5257",106564.987393972
"5258",282169.888354873
"5259",226290.647727378
"5260",179370.001701728
"5261",156217.876895878
"5262",275795.493645405
"5263",171422.114629914
"5264",284424.840692795
"5265",244262.972066234
"5266",303602.265912848
"5267",229182.921779252
"5268",108378.487675263
"5269",156922.57562495
"5270",260930.005664288
"5271",291540.453339326
"5272",63816.268985835
"5273",233793.740018316
"5274",95944.14873325
"5275",139197.299646621
"5276",317312.913622246
"5277",173533.979511873
"5278",181289.395945219
"5279",223277.056166858
"5280",117702.693110005
"5281",64009.2078245904
"5282",233793.577222726
"5283",225808.117416671
"5284",259404.249061984
"5285",114091.365438092
"5286",79006.7515898229
"5287",276448.780902147
"5288",135585.029037599
"5289",189663.016111561
"5290",109644.237301681
"5291",219182.740662804
"5292",176357.66295225
"5293",310894.117587406
"5294",275628.551545921
"5295",162733.509654409
"5296",117532.038487447
"5297",290834.771235382
"5298",221317.408953482
"5299",340720.914185392
"5300",242858.874130347
"5301",141229.034541398
"5302",297247.746117956
"5303",86508.802093791
"5304",207364.308572288
"5305",154439.576320285
"5306",247271.330900708
"5307",206722.474728698
"5308",390222.15083895
"5309",120190.222988563
"5310",406470.799646024
"5311",385651.146871683
"5312",163910.158760353
"5313",328885.142676044
"5314",402178.304527404
"5315",234283.402175105
"5316",200512.996993335
"5317",198600.797029092
"5318",52023.6014807937
"5319",250954.646081002
"5320",254501.382041495
"5321",308410.073606178
"5322",78750.797759078
"5323",163211.760345967
"5324",187707.512215843
"5325",166542.416994913
"5326",166109.028264808
"5327",77747.4514801319
"5328",158648.839376944
"5329",262094.212058891
"5330",230622.194973464
"5331",181726.138026473
"5332",203326.016147853
"5333",253063.693979168
"5334",192023.034260066
"5335",197598.582282478
"5336",258591.694355558
"5337",186912.601112537
"5338",209214.990831083
"5339",264998.910366606
"5340",137385.316313054
"5341",229408.164982453
"5342",93702.2259521699
"5343",16151.6049655935
"5344",162950.716611569
"5345",35161.6977912087
"5346",164616.701010074
"5347",115780.199683033
"5348",164122.216637447
"5349",142203.255011047
"5350",343942.177089315
"5351",157046.555586263
"5352",245073.759074038
"5353",323395.548210521
"5354",83809.8508162767
"5355",307794.504798924
"5356",78679.2518576136
"5357",280228.011069868
"5358",279967.694222084
"5359",133100.00698228
"5360",278444.067486388
"5361",244637.786262406
"5362",308893.988210658
"5363",24970.8924764538
"5364",195904.181009274
"5365",218213.20131363
"5366",223112.572083596
"5367",310155.084391093
"5368",208118.497835641
"5369",75330.0199777409
"5370",194601.946267558
"5371",296225.48976502
"5372",263347.028257988
"5373",188568.155567662
"5374",351629.887961536
"5375",268582.809769685
"5376",209639.996246559
"5377",41885.3840437266
"5378",209085.619754077
"5379",248203.506864933
"5380",183218.753808071
"5381",253472.843791317
"5382",191426.067908437
"5383",110133.728346554
"5384",224487.9223006
"5385",233196.567938128
"5386",204991.829221984
"5387",87518.6303327144
"5388",180082.077878057
"5389",154996.03897934
"5390",253501.347048936
"5391",235458.708887701
"5392",182310.071742343
"5393",304146.24747071
"5394",227931.952354281
"5395",153821.563746097
"5396",308749.926730802
"5397",263815.864764484
"5398",128049.875571934
"5399",495224.821073089
"5400",230514.015382423
"5401",260585.240881522
"5402",65707.6711720742
"5403",190892.84094444
"5404",188051.449555857
"5405",220082.666822984
"5406",215479.656034526
"5407",223493.663269801
"5408",220341.314161544
"5409",158444.440610547
"5410",182244.36066324
"5411",227828.418040455
"5412",171446.101781939
"5413",239891.925375521
"5414",53756.1238656916
"5415",298259.002665689
"5416",139705.809078701
"5417",311986.06824192
"5418",177403.406327421
"5419",299367.312963061
"5420",206584.85074512
"5421",174435.040803049
"5422",143488.656287732
"5423",167358.963177841
"5424",223036.167293613
"5425",199490.191917904
"5426",233517.085699436
"5427",231172.120806724
"5428",226343.657533218
"5429",266008.139795175
"5430",362996.571051414
"5431",303075.780485787
"5432",178868.343314005
"5433",123272.472083809
"5434",122548.479966722
"5435",50037.7774302877
"5436",130901.919982661
"5437",246907.88734547
"5438",239324.738690423
"5439",191486.305434692
"5440",195640.932758164
"5441",276060.727720394
"5442",93739.8187873895
"5443",103964.492604154
"5444",231874.893092119
"5445",190872.625621009
"5446",132401.190342957
"5447",153927.544925876
"5448",390672.432383977
"5449",170232.583277043
"5450",183413.895026189
"5451",203465.950138605
"5452",146007.526248582
"5453",180631.224719748
"5454",212131.0901944
"5455",161947.707626578
"5456",206581.025441061
"5457",158256.581603574
"5458",345945.68644481
"5459",202808.64774584
"5460",158902.027090639
"5461",319131.379504062
"5462",241434.234567114
"5463",173127.539321784
"5464",142983.498106014
"5465",252951.596655855
"5466",140752.453466944
"5467",312608.916095355
"5468",237667.083652959
"5469",312790.180152293
"5470",63917.7006679061
"5471",248945.26926434
"5472",311622.374317852
"5473",203818.134304209
"5474",232546.419488063
"5475",250908.044158715
"5476",677204.400019702
"5477",241234.481448312
"5478",263290.989368702
"5479",114720.315275539
"5480",316212.491126002
"5481",399944.344126839
"5482",278010.607602135
"5483",136965.243308076
"5484",274021.104475622
"5485",192575.49128632
"5486",325256.489070588
"5487",105782.149093529
"5488",236143.442703634
"5489",155141.856976073
"5490",231905.175903936
"5491",433372.568513872
"5492",76621.2430716717
"5493",48638.8374038484
"5494",229317.223993221
"5495",186581.783530215
"5496",64968.5665676076
"5497",480989.259092279
"5498",283759.520050471
"5499",221018.969727744
"5500",132190.509896987
"5501",233693.026743674
"5502",206136.401535711
"5503",277304.620470297
"5504",200935.266454237
"5505",222429.147463243
"5506",380426.797843761
"5507",96879.5443442059
"5508",294675.993634414
"5509",242316.037671956
"5510",105214.458891097
"5511",314568.167437047
"5512",80638.2794909501
"5513",65058.1796993694
"5514",208377.555140374
"5515",156616.476652466
"5516",84626.744556588
"5517",255178.096492532
"5518",199874.268410865
"5519",218210.819951277
"5520",136801.979286439
"5521",235229.623554802
"5522",279214.091293641
"5523",137699.044450412
"5524",189477.401604479
"5525",147276.247485283
"5526",157816.943366502
"5527",240853.970713117
"5528",35842.1935684863
"5529",327760.391641241
"5530",202334.141529435
"5531",180157.692500344
"5532",402893.253300693
"5533",226344.178255783
"5534",98294.1838283085
"5535",120700.182746256
"5536",276823.796324536
"5537",227606.03470554
"5538",209970.614890696
"5539",308025.035406152
"5540",115924.481103852
"5541",252542.465365428
"5542",156779.987490531
"5543",296051.471524044
"5544",219183.975421748
"5545",102912.184004539
"5546",240710.181615975
"5547",56992.4702731504
"5548",393587.213346367
"5549",281503.060103431
"5550",241524.691309591
"5551",376985.273680072
"5552",151000.174799565
"5553",221596.015467522
"5554",112779.746585649
"5555",218115.051902738
"5556",298259.857559977
"5557",211371.464083789
"5558",270541.149666348
"5559",188909.917783793
"5560",184928.618586485
"5561",165121.450756303
"5562",107245.205984865
"5563",219483.359626109
"5564",220579.796949051
"5565",177814.192131097
"5566",117668.348282685
"5567",263350.276776921
"5568",142934.771757072
"5569",208865.289664248
"5570",126678.332087463
"5571",82126.7485701271
"5572",457871.650403115
"5573",149155.745369095
"5574",298892.437002178
"5575",96829.8159715019
"5576",329203.004100361
"5577",166925.310515137
"5578",134304.775865905
"5579",114414.691245897
"5580",297105.950826344
"5581",261624.917535264
"5582",322384.009058642
"5583",201870.28790953
"5584",66455.1199773635
"5585",71607.0993320012
"5586",144519.26977006
"5587",411445.908099266
"5588",534718.047267385
"5589",277939.365140113
"5590",148641.476209775
"5591",122731.382073379
"5592",136641.607043819
"5593",258961.265861273
"5594",208916.335272171
"5595",195682.780574629
"5596",223414.40043066
"5597",133560.586834371
"5598",99556.3614817556
"5599",133070.257693827
"5600",536113.768885024
"5601",80206.64787428
"5602",238449.354845873
"5603",105701.15285434
"5604",124521.266004611
"5605",193390.12611672
"5606",254071.956327279
"5607",348163.334932698
"5608",122890.356148936
"5609",238971.020285088
"5610",194641.12817487
"5611",101419.129092351
"5612",282219.229147842
"5613",76059.6068093383
"5614",6798.12189215403
"5615",258142.431919137
"5616",121114.824932865
"5617",154617.353843429
"5618",290606.21380706
"5619",486047.651353669
"5620",281537.250367536
"5621",208573.668944838
"5622",263094.542010606
"5623",233272.721077765
"5624",78619.6558427038
"5625",243423.464502641
"5626",192288.616619261
"5627",130992.969454249
"5628",105012.621412774
"5629",225742.490047629
"5630",294113.914217321
"5631",162076.611016242
"5632",244627.797871152
"5633",105192.259992517
"5634",212724.370669866
"5635",273552.902205435
"5636",188958.03504578
"5637",117310.671071138
"5638",163065.858424559
"5639",155357.516143069
"5640",210879.995855471
"5641",92840.8891612238
"5642",207999.666075562
"5643",181233.906688492
"5644",140430.900842429
"5645",259957.548696422
"5646",103595.680027173
"5647",288237.866240975
"5648",355704.05790759
"5649",35906.8446630069
"5650",112861.906542898
"5651",222466.422891137
"5652",245977.047633681
"5653",284569.601418581
"5654",88947.1055689646
"5655",121844.064402424
"5656",174219.634966819
"5657",270161.492307217
"5658",259828.578387895
"5659",29996.1233749652
"5660",292996.651000012
"5661",168959.957179319
"5662",179702.706980558
"5663",230061.383028187
"5664",257318.580940918
"5665",291107.147274469
"5666",241196.724323509
"5667",375538.404231451
"5668",84214.3354371679
"5669",85163.5020880828
"5670",132288.781496188
"5671",294568.887613343
"5672",275275.806378201
"5673",108114.058237595
"5674",271304.578890818
"5675",148955.468463313
"5676",86207.9951131421
"5677",119150.926828366
"5678",207757.193778409
"5679",175145.294365144
"5680",357808.44905244
"5681",97077.6385097673
"5682",329793.659062514
"5683",210493.68169982
"5684",92721.4622664124
"5685",203302.147983859
"5686",149088.794955293
"5687",232832.684560629
"5688",136917.59135202
"5689",129429.176835743
"5690",129329.550243647
"5691",172821.252135561
"5692",92803.7223443166
"5693",230459.36642247
"5694",95697.8591941832
"5695",177058.961870678
"5696",246034.234355821
"5697",209701.670100858
"5698",196047.349841211
"5699",101319.9304909
"5700",204863.242067281
"5701",259386.113728426
"5702",249293.073293522
"5703",141090.792476496
"5704",133634.297735017
"5705",100005.837760307
"5706",100456.051886037
"5707",184481.217191897
"5708",153860.963298838
"5709",182520.072819922
"5710",481051.352933765
"5711",233926.084023657
"5712",351126.22958624
"5713",143936.510542065
"5714",143383.472752885
"5715",88918.570028784
"5716",246807.409463266
"5717",148315.382807414
"5718",307677.861903596
"5719",250076.606368784
"5720",158959.893232383
"5721",149391.276463463
"5722",222374.024251556
"5723",350724.053255972
"5724",323545.402314595
"5725",254032.454400007
"5726",248783.309839927
"5727",171638.591971266
"5728",180739.864876636
"5729",195362.993713219
"5730",198608.762117076
"5731",218296.080954821
"5732",105514.662749218
"5733",264165.857668944
"5734",216923.683670803
"5735",104298.151577053
"5736",254624.386696149
"5737",207135.680885286
"5738",45420.0698787344
"5739",289382.499611963
"5740",127104.240208938
"5741",134235.341143072
"5742",138547.795216151
"5743",263736.942908992
"5744",268187.048506333
"5745",158081.182518775
"5746",198008.268485867
"5747",257841.71122204
"5748",215461.088420493
"5749",292119.87363514
"5750",246384.104908714
"5751",334513.88259628
"5752",455594.79547643
"5753",263283.410413372
"5754",226611.983710948
"5755",304565.645927514
"5756",265149.910460683
"5757",263343.400416907
"5758",319427.95762804
"5759",263265.725553913
"5760",105663.264007265
"5761",327928.789925908
"5762",134718.974268389
"5763",236580.430457788
"5764",162367.786800896
"5765",202665.483925458
"5766",233782.716191745
"5767",237541.003007292
"5768",94875.7655671001
"5769",371437.764697081
"5770",312822.736671026
"5771",145447.29185058
"5772",211499.022289584
"5773",283473.122115974
"5774",271393.045563164
"5775",176807.264937773
"5776",155720.376813527
"5777",159351.277212022
"5778",257519.30731261
"5779",320837.184229119
"5780",98083.0563679882
"5781",456527.198428375
"5782",247531.19582548
"5783",328557.699445702
"5784",179865.541253062
"5785",437911.280128585
"5786",72504.5492545516
"5787",314657.478898644
"5788",87469.9825602231
"5789",252976.616428832
"5790",222880.994661156
"5791",111234.164822736
"5792",253811.749361951
"5793",197788.931870582
"5794",286908.358024944
"5795",302720.737119291
"5796",178185.142476602
"5797",251024.42609087
"5798",242505.475071035
"5799",391281.589970542
"5800",261037.650321824
"5801",213572.094954816
"5802",284343.394583959
"5803",157656.065029402
"5804",203995.864024311
"5805",156331.892840207
"5806",121637.736968727
"5807",134717.089588922
"5808",282162.943381907
"5809",118688.794668786
"5810",218285.650826467
"5811",35069.9711857373
"5812",141244.64892426
"5813",239786.58476797
"5814",144125.233113295
"5815",222387.10848879
"5816",227752.2998911
"5817",215837.441653575
"5818",223903.527745371
"5819",250697.643785676
"5820",203996.697775407
"5821",465114.675559377
"5822",162936.803214521
"5823",338571.038914523
"5824",81724.7806282195
"5825",281594.98522336
"5826",258014.791022238
"5827",273372.758558401
"5828",312958.605384803
"5829",194838.663076357
"5830",268670.329041592
"5831",211811.697368867
"5832",81332.0362449652
"5833",399912.00792854
"5834",160747.86952595
"5835",277021.43313709
"5836",113092.667344837
"5837",150634.871870728
"5838",230557.696080041
"5839",210815.763121208
"5840",330566.434974429
"5841",371700.40114957
"5842",226454.030712829
"5843",207266.750428335
"5844",276367.89028496
"5845",129795.379481342
"5846",129802.544369993
"5847",290493.248219035
"5848",135008.00532439
"5849",105047.209000794
"5850",111578.569135288
"5851",65150.8870071228
"5852",325136.939286922
"5853",314703.481870335
"5854",110309.821458981
"5855",53642.4978342809
"5856",171416.985890964
"5857",218731.597068771
"5858",124214.610093829
"5859",139613.372670232
"5860",150972.745264969
"5861",271202.470405006
"5862",274311.797437834
"5863",216789.038884116
"5864",285050.95602804
"5865",224085.298349977
"5866",177803.598779944
"5867",199058.891542468
"5868",163685.720295608
"5869",300056.603830551
"5870",228854.795600058
"5871",41467.5072795221
"5872",106080.359361279
"5873",193554.645383826
"5874",7278.67352648771
"5875",141800.382270038
"5876",311053.084772642
"5877",106831.78357035
"5878",75791.9275496658
"5879",203452.041996598
"5880",245306.03007924
"5881",239420.703251965
"5882",98681.3340201494
"5883",73367.4541041852
"5884",249473.610041501
"5885",422494.620626081
"5886",400963.673544723
"5887",205759.060408621
"5888",309235.389669588
"5889",52837.249605822
"5890",143673.970777022
"5891",314990.899545458
"5892",429436.542350481
"5893",219746.711156525
"5894",222294.992782308
"5895",160913.863712034
"5896",100892.95336783
"5897",210343.300460792
"5898",187598.826346452
"5899",217916.1255096
"5900",246463.110971187
"5901",233919.634022762
"5902",147207.662491965
"5903",277817.140830538
"5904",283653.116328829
"5905",254835.931646996
"5906",254056.554152266
"5907",167275.371104204
"5908",328356.58230548
"5909",143855.401414284
"5910",96862.8448253015
"5911",217274.80153815
"5912",509351.746279691
"5913",257672.347270494
"5914",308681.582086889
"5915",194020.052669845
"5916",134065.472252081
"5917",210679.711131246
"5918",247891.659690092
"5919",269479.738176347
"5920",129527.035433963
"5921",129505.742058743
"5922",106229.554073594
"5923",69264.1142735581
"5924",130462.151269056
"5925",310719.647639795
"5926",224988.794848067
"5927",150005.423619209
"5928",101357.049608669
"5929",306106.383596534
"5930",160439.966375725
"5931",146416.548600078
"5932",156916.428709025
"5933",261171.193356102
"5934",263699.811921578
"5935",243640.755189882
"5936",282569.682352808
"5937",308887.535097207
"5938",123250.053531214
"5939",426547.005143254
"5940",128139.796834144
"5941",244546.641822579
"5942",281358.719768779
"5943",174494.403508029
"5944",130106.619240861
"5945",272457.031134206
"5946",182822.236880752
"5947",174942.417924436
"5948",114053.439352992
"5949",196595.702638029
"5950",290455.209763635
"5951",171134.647913451
"5952",131184.373353938
"5953",182096.523933427
"5954",133264.764255994
"5955",293962.50109869
"5956",181086.819042494
"5957",242601.714480273
"5958",167629.496721754
"5959",241716.991484668
"5960",137797.437711165
"5961",320836.557252565
"5962",77373.3464289318
"5963",152904.966652843
"5964",136770.401317014
"5965",351976.912806047
"5966",406816.061305575
"5967",242571.048474323
"5968",275351.68883715
"5969",310189.277779534
"5970",122984.756165094
"5971",36967.8849133968
"5972",240966.679455941
"5973",108545.573936192
"5974",238538.873786802
"5975",219113.291674801
"5976",192877.977248465
"5977",185657.466571926
"5978",264223.091584075
"5979",78863.679994796
"5980",217175.914855474
"5981",257247.90103743
"5982",215527.930939413
"5983",274113.420447538
"5984",57638.2948245481
"5985",194779.849235636
"5986",97224.0393665206
"5987",148283.054753659
"5988",273309.554032325
"5989",97940.2944710164
"5990",110159.304998859
"5991",323185.37938856
"5992",169298.662405544
"5993",291056.123592496
"5994",71350.4131825921
"5995",54448.8396848922
"5996",35302.4257656885
"5997",171247.343494554
"5998",280890.631016529
"5999",187610.625098133
"6000",228191.485565874
"6001",310333.592719471
"6002",244523.213321143
"6003",167886.63694224
"6004",230885.834547105
"6005",113085.381967706
"6006",255949.856298548
"6007",207424.973593628
"6008",249529.910360987
"6009",167277.053665234
"6010",97029.8075928793
"6011",228205.809089867
"6012",77634.5021255506
"6013",166696.782500244
"6014",259737.981544502
"6015",134153.459387999
"6016",230716.190912647
"6017",180535.134274933
"6018",249143.527507982
"6019",224296.43163932
"6020",278649.995787512
"6021",116058.400088128
"6022",86280.9792381656
"6023",131202.382606802
"6024",66148.6735539383
"6025",243460.137068635
"6026",122363.727461454
"6027",273979.995999914
"6028",191192.655808655
"6029",144285.45863592
"6030",245346.689343843
"6031",251802.44177792
"6032",218892.202277533
"6033",58045.4268279247
"6034",283985.182134208
"6035",296444.356869576
"6036",91585.9978232144
"6037",119980.549825048
"6038",222476.679663885
"6039",185837.643818641
"6040",79793.204413873
"6041",241328.251342092
"6042",171234.536516676
"6043",144316.465798337
"6044",210420.237986871
"6045",241545.665498271
"6046",142891.518746485
"6047",120291.76716727
"6048",200242.022215418
"6049",311158.247658679
"6050",142711.771058378
"6051",165279.203781267
"6052",49006.4946718637
"6053",222198.21349642
"6054",397529.120032083
"6055",124409.87447255
"6056",162937.131450377
"6057",131829.503245617
"6058",258494.503155937
"6059",103250.925836837
"6060",157303.25531837
"6061",-22900.5143856357
"6062",28209.1729536824
"6063",84925.3764135901
"6064",192705.416150026
"6065",184939.906334967
"6066",251842.631185661
"6067",118844.47713694
"6068",251293.859908878
"6069",196873.29088839
"6070",362246.751991212
"6071",289453.962747481
"6072",24663.1119008692
"6073",168553.060421537
"6074",324317.719193412
"6075",300606.116604669
"6076",305545.539517302
"6077",127951.911735859
"6078",159185.761424919
"6079",66466.0244207057
"6080",189787.792935095
"6081",396933.710705392
"6082",95874.9190989033
"6083",136679.544113045
"6084",143123.542065403
"6085",144445.528296032
"6086",191289.536587612
"6087",45711.2462106742
"6088",187239.715052991
"6089",242144.225140975
"6090",173088.40123777
"6091",236758.480014281
"6092",287460.082419865
"6093",127148.42529677
"6094",200668.347247621
"6095",143368.550079578
"6096",177496.826004085
"6097",158326.796965424
"6098",307450.554243856
"6099",332952.618132743
"6100",290849.28519801
"6101",145825.732719873
"6102",203635.389800257
"6103",191821.162347981
"6104",233799.559773805
"6105",147865.809677769
"6106",405474.588258618
"6107",156384.946479276
"6108",89609.5928691317
"6109",154910.295216102
"6110",260009.293087686
"6111",200074.55392422
"6112",93507.983831927
"6113",75921.0305274715
"6114",131282.226703527
"6115",236721.635501519
"6116",180424.436993771
"6117",173081.200221172
"6118",175270.538463025
"6119",92044.2316307868
"6120",367988.540992734
"6121",119094.508384097
"6122",112625.994633556
"6123",291308.524414991
"6124",217536.363989992
"6125",238428.751081756
"6126",246357.447174527
"6127",269075.995437287
"6128",138774.01845276
"6129",292200.832199965
"6130",144366.684295133
"6131",101574.707349655
"6132",119905.476299359
"6133",137587.242708415
"6134",162208.838163149
"6135",229958.471180736
"6136",133547.171098038
"6137",267671.221056974
"6138",92048.6923176962
"6139",210733.508035011
"6140",84562.1037291944
"6141",277267.769145398
"6142",263911.445177983
"6143",200419.853425788
"6144",41131.7932354884
"6145",238087.781541895
"6146",198226.480098281
"6147",25865.7438624715
"6148",168065.840565676
"6149",195340.889724898
"6150",391765.476794462
"6151",241987.425277395
"6152",273165.113884467
"6153",62787.1691104438
"6154",150720.029546388
"6155",60879.7825786083
"6156",140642.676842471
"6157",109591.349426287
"6158",74894.6086170421
"6159",199572.822802767
"6160",118679.862613446
"6161",59599.5980801832
"6162",300903.058741386
"6163",218276.973469772
"6164",92974.4151843933
"6165",523944.698981847
"6166",188610.552204189
"6167",-94424.7698743906
"6168",209972.603206205
"6169",141104.745712155
"6170",238498.877463929
"6171",238731.321880502
"6172",160135.80211274
"6173",313547.238751429
"6174",151917.389796703
"6175",122404.624017928
"6176",218371.60665825
"6177",142735.364061614
"6178",158679.129562288
"6179",180925.044937274
"6180",205970.441866301
"6181",321848.023648868
"6182",299175.521481405
"6183",222455.103484292
"6184",99087.0980520932
"6185",293689.710026661
"6186",253150.254807627
"6187",231205.748477403
"6188",264428.925557175
"6189",257116.141715409
"6190",142531.346869228
"6191",299507.852617476
"6192",92587.742247211
"6193",208184.281575879
